	home_id	scores_cleanliness	scores_location	review_id	comments
21136	3024336	10.0	10.0	19691481	"Camille was a great host!  This was my first time using airbnb and she made the entire process easy from check in to great things to do in their neighborhood.  The apartment was perfect for what I needed - was a great place to relax when not out exploring Seattle.  There are so many great restaurants all within 3 blocks including some of the best sushi I have had.  

Camille made sure everything was smooth during check in and the entire stay, even letting me leave my bags after I checked out since I had a flight much later in the day.  She had coffee ready to be made for the mornings and a full list of must sees.  I will definitely stay there again when I come back to Seattle."
21137	3024336	10.0	10.0	20083743	This place is fantastic! The pictures and description sold me on the listing and I was not at all disappointed. Camille is a fantastic host. She left great suggestions for places around the neighborhood, all sorts of directions for the house and even left her favorite local coffee for us to drink. So close to everything you want to do on the Hill without the bustle. Great, quiet neighborhood. Couldn't be more satisfied and hope to book with her again when I go back to Seattle. 
21138	3024336	10.0	10.0	20502353	"Wow, I can't think of a better place to stay while in Seattle. Camille's home was incredibly beautiful, spacious, and comfortable. 
As comfortable and stylish as the digs are, the location is the real winner. It is a very easy walk to almost anywhere in the city, including Pikes Place, the Space Needle, downtown, and to about a million restaurants, shops and bars. 
While it can be overwhelming visiting a new city for the first time and trying to figure out where to eat and what to see, we walked around like seasoned pros based on Camille's recommendations. 
I have a new favorite city, and I can't even imagine looking elsewhere if Camille's place is available! "
21139	3024336	10.0	10.0	20926699	Communication with Camille was easy and friendly. The house has an excellent location. The space was as described and we feel comfortable at the house. Everybody enjoyed the time we had in Seattle. 
21140	3024336	10.0	10.0	21225094	We had a great stay at Camille's place. The apartment is located right by capitol hill and there are lots of bars and restaurants nearby. Walking distance from the downtown too - especially the downhill leg! The apartment is well laid out and very roomy. The flat was exceptionally clean and well prepared for our stay. Bed was very comfortable and also a proper double sofa bed. Balcony was an added bonus too.
21141	3024336	10.0	10.0	22617116	Camille's property was amazing. She left us brownies and a list of great spots to check out while I was in town. The location of the property couldn't have been better. It is literally walking distance from  no less than 20 restaurants/bars. Couldn't ask for a better stay!
21142	3024336	10.0	10.0	23481860	This apartment is even more impressive than on the pictures. The couch was probably the most comfortable one we've ever enjoyed. The decoration was very nice. We didn't meet the host, but she left us a list of highlights in Seattle and other instructions concerning the apartment. The neighborhood itself is not extremely exciting, but it's close to downtown. We can definitely recommend this place.
21143	3024336	10.0	10.0	24444055	Camille has a beautiful house and we had a great time staying there. We had everything that we could need, including some bonuses like delicious specialty coffee! It was also helpful to be able to park in the garage. My favorite thing about this house was the walking distance to Elysian brewery on Pike. We would definitely stay again. 
21144	3024336	10.0	10.0	26718957	This was by far my favorite Airbnb experience! Camille's place is beautiful, impeccably clean, and in an amazing location. Camille was incredibly communicative and helpful with everything. She left us a list of her favorite local places and some local coffee to try out... so thoughtful! Both of the beds are super comfortable and many restaurants, bars, and shops are within a short walking distance. I highly recommend staying here if you come to Seattle and hope to stay again myself one day.  
21145	3024336	10.0	10.0	28742387	Camille was very friendly and helpful at any point of time, and made everything a lot easier for us. We loved their apartment with its nice decor and great location, in addition to it being neat and tidy. Camille and Gaelen even left us their favorite coffee beans (which we enjoyed)! Would definitely check if it's available next time :) 
21146	3024336	10.0	10.0	29936174	Camille's home was a fantastic place to stay. It's located in a great part of the city. It's very comfortable, spacious, and easily accessible. Booking with Camille was smooth and she had everything perfect for our arrival. 
21147	3024336	10.0	10.0	32600185	This property is well located and was clean and comfortable. Camille was very easy to deal with and communicated all the details we needed. Everything was as promised. Thanks for a great stay!
21148	3024336	10.0	10.0	34456186	Beautiful home in a great Cap Hill Location!  We arrived to a personalized note from Camille with all the information we would need to use the wifi, TV, etc.  Even though the temperatures were in the 90s during our stay, the home managed to stay relatively cool which was nice.  Everything we needed was easy to find and the checkout procedure was way easier than some other AirBnBs I've rented.
21149	3024336	10.0	10.0	35194064	My mother and sister and I travelled to Seattle for my son's graduation from Seattle U.   We stayed at Camille and Gaelen's airbnb which was PERFECT!   It was just one block to the University where my graduating son and his brother stayed in the dorms.   The place is just adorable!   So comfortable, and unique!   We waked to everything - wonderful restaurants, Trader Joe's.  
21150	3024336	10.0	10.0	35798480	Camille was a great host! My friends and I really enjoyed our stay and it was walking distance to a lot of eateries/bars. It wasn't too far from all the touristy spots either. Camille also provided us with all the necessary info we needed to get around town and if we had any questions, she was just a text away. Definitely recommend staying at her place when visiting Seattle.
21151	3024336	10.0	10.0	36578792	"Camille has a lovely home in a perfect location for seeing and getting around Capitol Hill and downtown Seattle.  Parking was even available across the road.  The apartment is very spacious and has a great kitchen and bathroom!  Camille is very friendly, the check-in was effortless and we had everything we needed and more.  Thanks also for all the leaflets and tips for things to do nearby! :)
"
21152	3024336	10.0	10.0	37456828	"Camille was very helpful and friendly. This was my first time using airbnb.com for a stay, she made it so easy and stress free for me. The condo is extremely clean and nicely furnished. The full kitchen allowed us to shop at the neighborhood safeway for basic groceries to cook and enjoy homemade meals. The bed downstairs in the living room was so comfortable. The location for us was perfect! We walked to local restaurants and bars each day and all the ""tourist"" stuff we wanted to see was a quick 10-15 min drive. We enjoyed our stay very much."
21153	3024336	10.0	10.0	39042468	This space was wonderful - great neighborhood, and even bigger than it looks in the photos. We really enjoyed our time here. 
21154	3024336	10.0	10.0	39913647	We had a great time in Seattle while staying at Camille's place. The location was amazing and the place was clean and comfortable. Camille communicated everything very clearly and promptly and I would definitely love to stay at her place again the next time I'm in the beautiful city of Seattle!
21155	3024336	10.0	10.0	41085777	"Camille was a wonderful host and we loved our time in this modern home! The extra care she took in approving us to stay, to us only meant that she cares deeply about her home.  We felt very welcome with the list of places she enjoys visiting, maps and tour books, and the couch turned into a bed (that you never would have thought was a couch after the restful sleep it provided.) We found ourselves needing nothing that she didn't already have available for our use. Although we got along without a car, she provided the garage door opener in case we needed it. Capital Hill was a short walk and further on you could get to downtown Seattle. We got around the city by walking and using Ubers - which were great! 
"
21156	3024336	10.0	10.0	42121485	I could not have asked for a better first-time Air BnB experience. Camille made everything very easy. From simple and detailed instructions to get into the apartment to a great welcome letter with a list of things to do in the area. Camille's home was in a great neighborhood with easy access to the whole city. Also, the home was even better than the pictures. I had no issue with this listing. I would definitely recommend, Camille is a professional!
21157	3024336	10.0	10.0	43246088	"We had an awesome time here. We were kind of high maintenance with early check in, but Camille was completely accommodating. The neighborhood is great. Good for walking and a good central location to get around on public transit. I hope to stay here again the next time I'm in Seattle. 

Camille gave us a great list with local restaurants/shops to visit. Highly recommended. "
21158	3024336	10.0	10.0	44131077	This home is stellar. The place is very charming and extremely clean, well appointed and comfortable. The beds are fabulous and we slept very well. Camille has a sweet place!  We've stayed at a lot of airbnb's and this place has an excellent balance of personal charm and anonymous luxury. If you're used to trolling airbnb for the perfect place, then you'll know what I mean. If you're newer to airbnb, then just trust me: this place is a gem. Aside from the kickass kitchen, lovely common space, comfortable beds, squeaky clean condition, and darling outdoor space, it's located in a ultra cool area just walking distance from everything cute about Capitol Hill. Can't recommend this place more. Thank you very much Camille!
21159	3024336	10.0	10.0	45382557	Listing was excellent! They left a lovely detailed note for us with instructions + recommendations of local food, and some great coffee to indulge in. Everything was well kept and clean, the house was pleasant and in a great neighborhood. Overall great!
21160	3024336	10.0	10.0	46301742	Camille's duplex apartment was comfortable and clean. Our favorite feature was the balcony, which overlooked a quaint, leafy street. We also took advantage of the garage which, as the host notes, can only fit a compact car. The location is convenient, with plenty of food and drink options nearby.
21161	3024336	10.0	10.0	47847536	Camill'a place was roomy, modern, and very close to all the action in Caphill. The garage parking was a great convenience, though street parking is easy to find. Highly recommended!
21162	3024336	10.0	10.0	48772689	What a wonderful experience! We booked the Sparkling Modern Seattle Home because of its great airbnb reviews and are absolutely happy with our choice. The apartment is situated in a quiet side street close to Pike and Pine Street and offers everyhing we (two couples) could wish for. Two comfortable beds, a fully equipped kitchen and a beautiful bathroom with hot water and fresh towels. The location close to downtown is superb. We went for dinner in Cascina Spinasse which is only two blocks away. Best pasta we ever tasted. Long story short: you don't have to look any further. Book this place and you won't be disappointed! 
21163	3024336	10.0	10.0	51501348	"Our stay was amazing! Awesome town home in a beautiful neighbourhood. Lots of bars and places to eat nearby which is ideal! We also were able to easily walk downtown and Uber/Cab anywhere else we needed to go. 

The place had everything we needed and was very clean/organized when we arrived. We didn't get to meet Camille but check in was easy and smooth. Would definitely stay again! "
21776	3691288	10.0	10.0	53867015	My friends were visiting me in Seattle so I booked the house for them to stay. We had 7 people and the house has more than enough space to accommodate all of us. Everything was great. The house was very clean and perfect for our needs. It's only a few minutes away from Chinatown and Capitol Hill where all of the restaurants and bars are located. Young was very attentive to our needs and made sure we had everything we needed. We also appreciated that there was washer and dryer in the house. I would highly recommend this house for anyone visiting Seattle. 
21777	3691288	10.0	10.0	55584246	I loved staying at Young's place. The place is heated and has everything we needed. The house is exactly as described in the listing, so i am not going to repeat that. I would definitely come again if possible.
21778	3691288	10.0	10.0	55704827	"Our host was incredibly gracious and accommodating.  Young went out of his way to take care of our needs.  The house is charming:  

Modern, clean, comfortable and the location is optimal.  The price was right, and the experience was start to finish delightful."
21779	3691288	10.0	10.0	57570187	The place is nice and neat. Young is very nice and helpful. The kitchen is great and has everything we need for fixing light meals. The location is close to highway and bus stop. We definitely will stay here again when we visit Seattle next time.
21780	3691288	10.0	10.0	57906529	"Great location in an up & coming neighborhood that is a short drive from Downtown Seattle. Nice little house that will comfortably house a family or group of friends.  

"
25106	7439802	10.0	10.0	46910730	The penthouse is stunning. A work of art! Chasten was over the top accommodating to us and really went out of his way to make sure everything went smoothly. Cannot recommend this luxurious stay enough!
25107	7439802	10.0	10.0	48748309	5 Stars!!!  The penthouse is well appointed and beautifully decorated. Chasten is quick to respond to any questions.  It was a great central location to explore Seattle. We did a ton of walking and used Uber when we needed it.  Would book this listing again in a heartbeat!  
25108	7439802	10.0	10.0	51324201	Chasten's penthouse was amazing!  Top of the line finishes, convenient location, and a luxurious feel.  Chasten was prompt in all communication and he made me and my guests feel very welcomed.  Would not hesitate to stay there again on my next visit to Seattle.
25109	7439802	10.0	10.0	54250499	Have you ever walked into a place and couldn't believe how spectacular it was and how you were hoping it wasn't a mistake that you were lucky enough to be staying there?  Like the best dream you didn't want to end?  I have just described the grace, beauty and sophistication of Chasten's penthouse.  If you ever have the opportunity to rent it, don't hesitate! It is wonderfully located just two blocks from Whole Foods, a tram across the street and Pike's Place Market no more than a 15 minute walk. It is beautifully and masterfully decorated and appointed.  There is nothing more you could ask for in the kitchen for the most gourmet of chefs.  The bathrooms and showers were so spa-like.  The view occupied three walls of windows and the roof was so great, I wished it weren't raining so I could barbecue up there. Speaking of rain, it gives you a great excuse to cocoon inside the penthouse with a great bottle of wine, some smoked salmon, grapes and figs from Pike's Place, and some French bread from Le Panier wishing that you could live there forever.  Chasten has done everything possible to this penthouse to make me want it as my own, from great art, to wonderful conversation inspiring books and collections of heartfelt objects.  It is an oasis to a weary traveler that speaks of world treasures within its own walls, offering insight into the world outside, while keeping you surrounded by the ultimate in comfort and luxury inside.  Chasten, you have done a masterful job!
25110	7439802	10.0	10.0	55381773	"""Brought to you by Crate and Barrel"" - that's what it was like."
25111	7439802	10.0	10.0	57134879	Chasten was easy to communicate with and very accommodating and a gracious host. We had everything we needed and the place was just amazing. Impeccably clean, simple, modern and luxurious ambience. It was a perfect place for our family to unwind after a busy day of exploring the city.
25112	7439802	10.0	10.0	57439512	Great penthouse unit in the happening South Lake Union neighborhood.  Not a single thing could be improved.  Top notch.  Chasten was responsive, even though he was in Europe on vacation.  Hope to stay there again.  
25577	3876097	9.0	10.0	18041525	Tessa is just wonderful and a great person to meet and stay with. The apartment is just off of Discovery Park for any nature lovers looking for a great walk and there are buses right outside that take you downtown in about 15 minutes. It's the best of both worlds. 
25578	3876097	9.0	10.0	18606969	With a welcoming and gentle presence,  Tessa was a generous and truly caring host. She was flexible when I had an unexpected delay in my arrival time.  Tessa is genuinely interested in people and we had some great conversations. The part of town where she lives is next to a beautiful park and has great bus access.  No problem with street parking and tea was offered several times.  Highly recommended! !
25579	3876097	9.0	10.0	18640622	Tessa is a wonderful host, really welcoming and friendly and made my first AirBnB experience really enjoyable. We spent a good few hours over my 2 day stay talking about travelling, our experiences and life over many cups of tea. When I asked (very last minute) to stay on for a third day, she accommodated me with no problems at all - she is very flexible and easy going. There is a supermarket 5 minutes away from her house and there is a bus stop that takes you straight to town just outside her doorstep, as well as a beautiful park a 2 minute walk away. The neighborhood is safe and easy to access.
25580	3876097	9.0	10.0	18642431	The reservation was canceled 49 days before arrival. This is an automated posting.
25581	3876097	9.0	10.0	18933579	Tessa was welcoming and accommodating. The couch was comfy and I slept well. This space is right by Discovery Park which is a huge plus.
25582	3876097	9.0	10.0	35613963	I had a fantastic experience staying with Tessa. She was a wonderful host who made sure I felt at home as soon as I walked in the door, offering me a cup of tea and sitting down for a chat. Her home is very clean and comfortable and the neighborhood is gorgeous. One of my favourite AirBnB experiences to date.
25583	3876097	9.0	10.0	35984935	Tessa was a wonderful host. Her home was comfortable and cozy- while I was there, she slept in the living room as well but had put up screens so that each of us had a little privacy in our spaces. Her home smelled like Eucalyptus. She was flexible about my arrival time and even let me stay an extra night with her. I didn't get to spend much time chatting with her but it was a wonderful and affordable place to rest for a couple of nights- and the bus to downtown is pretty easy to navigate from her home as well!
25584	3876097	9.0	10.0	36325393	"Tessa was such a wonderful host. She welcomed me right as I arrived and recommended some great places to visit around the area. Her apartment was very easy to get to and on-street parking was always available. The entrance to Discovery Park was just across the street! Great, quiet location. 

Tessa was exceptionally kind and we shared many great conversations. I had an excellent stay. I highly recommend staying at her place if you are in Seattle. "
25585	3876097	9.0	10.0	37684294	Tessa was such a gracious host and made my stay in Seattle very pleasant and enjoyable! She's such a sweetheart and I had a wonderful time visiting.
25586	3876097	9.0	10.0	38778817	Tessa really helpful and friendly，and pretty nice place，beauty and quiet surrounding.
25587	3876097	9.0	10.0	40816275	Tessa was a fantastic host during my short stay. She has a very warm and kind personality and made me feel at ease in the space immediately. Her place is located in a safe area and also very close to the Zoo which I had plans to visit. I would definitely recommend a stay with Tessa she is a delight! 
25588	3876097	9.0	10.0	41017766	Tessa was so fantastic and welcoming during my short day for only 1 night. Her place is so quiet and peaceful. She offered me fresh fruits and warm black tea,both were my favorite.  The couch was so cozy and I really enjoyed a good night~ I definitely recommend a wonderful stay with her~ Thanks~
25589	3876097	9.0	10.0	48052548	"My stay in Tessa's House was awesome :)
She is very welcoming and friendly. She also offered me some tea and fruits. She took care of me as a daughter during I stay :) Thank you very much Tessa!
The couch is very comfortable and bathroom is clean as well. I totally recommend her couch! I want to go her house if I go to Seattle again :)"
25590	3876097	9.0	10.0	48849300	Tessa was an awesome host! She greeted me at the door with hot tea and we sat and chatted for a while. The house was clean and  organized. The couch was very comfortable and I felt welcomed the entire time.
25591	3876097	9.0	10.0	54824375	Soooooo happy to stay here. The host is a very gorgeous and friendly lady. We talk many about the city. The life style and the cooking things. So warm to be live here. Will stay more days next time. 
25656	8173487	10.0	10.0	46107432	Leroy was an amazing host! He was extremely accommodating when I booked for one night and then immediately changed my mind wanted to extend my stay another night. He stocked his refrigerator with appetizers and drinks for the 5 of us staying. I don't have enough praise for this host. I would most definitely go back! The view was incredible and very close to fun bars/restaurants. Two thumbs up! 
25657	8173487	10.0	10.0	55408732	The place is awesome, and the location is great as well. Nice kitchen, comfortable beds, off street parking, great views. However, the heat did not work, and it was below freezing outside! Leroy responded by text, offering to pay for a space heater, which we bought, and he did pay for it, in addition to $40 extra. However, the penthouse is really too big to be heated by a space heater, and we never were comfortable, temperature-wise. Additionally, the shower head in the master bathroom was unusable, it hung straight down, next to the wall, with water coming straight down from about the 5 feet level. And finally, there is no window covering in the second bedroom, although the window of the opposing apartment is a mere 15 feet away! I asked Leroy by email if he was going to fix these things, because the location is great for us, but I haven't had a response yet. If he does, I would love to stay here again!
28002	3820186	10.0	10.0	19853449	Sea To Sky's Penthouse in Belltown was the perfect place for me and my co-workers. We were in town for business and found this to be an incredible alternative to impersonal (and booked up) hotels in Seattle. The views are amazing, the layout of the flat perfect for providing lots of personal space, and we had every amenity we could ask for including a lovely gas fireplace for the cooler evenings. The concierge service downstairs is very helpful and allows you to pick up and drop off keys at any time. Belltown is conveniently located near downtown and is close to convenient stores, delicious Macrina bakery, as well as tons of restaurant choices along 2nd and 1st Aves. Recommend this spot enthusiastically!
28003	3820186	10.0	10.0	26591501	"A group of 8 girls stayed at the Olympus for a Bachelorette party and we couldn't be more pleased. The service inside with the concierge was great, the penthouse itself was great and the overall neighborhood was amazing. We had a front row view of the water right outside on our patio - it was absolutely amazing.

When we did have problems with the penthouse, i.e. one of the toilets flushed incredibly slowly, SeaToSky responded back very quickly and had the problem fixed in no time. 

I would very much love to stay at the Olympus again should I return with another big party."
28070	4677524	10.0	10.0	26257872	This charming studio suite was the perfect size and space for our trip to Seattle. It is located in a great stretch of Belltown with easy walking access to all the common tourist sites. Marilyn has appointed the suite with great bedding and towels and a complete kitchen that comes in handy for cooking up those finds from the market. We didn't get around to using the pool or gym, but they looked awesome. I will definitely be back.
28071	4677524	10.0	10.0	27184401	The location and building were quite lovely, as was the place itself. I loved that that kitchen had everything I'd need for preparing healthy food while travelling. Bed was super comfy too, and decor was beautiful. Communication was great.
28072	4677524	10.0	10.0	28571723	Second time I've stayed at Marilyn's flat- Marilyn is friendly, communicative, and the flat itself is quite nice. Recommended :)
28073	4677524	10.0	10.0	28950018	I absolutely loved my stay in this condo... to the point that I felt heavy and sad when I left. I came to Seattle for vacation and found an oasis of space and beauty in this studio. I loved the quiet this building offered and the view was incredible. Entry and departure were easy as could be and Marilyn offered much flexibility for my early arrival. I felt so at home in this space and spent almost as much time in it as I did wandering Seattle. I truly needed a space to escape work and the busyness of life and found this to be the perfect spot. I was able to make one meal during my stay and enjoyed how clean the entire space was. The location could not have been better - Pike Place Market is within walking distance, in addition to the Macrina Bakery and Belltown Pub, which I loved. Fantastic experience!
28074	4677524	10.0	10.0	29856115	Very nice apartment, very nice building, very well located (near space needle and pikes market), nice restaurants and bars very near. Would stay again for sure if I go back to Seattle.
28075	4677524	10.0	10.0	30190452	She was really great. easy To communicate with and answered right away 
28076	4677524	10.0	10.0	30730122	Check in/out is easy and straightforward. The apartment is a very well-laid out studio that feels more like a one bedroom. Convenient location. 
28077	4677524	10.0	10.0	31910993	This listing is in the best location of Seattle.  Everything was seamless and arriving and leaving was a breeze.  Would definitely book again.
28078	4677524	10.0	10.0	32184114	It was a nice time spending in this suite. The location is really good, convenient to walk to the Space Needle and even Pike Market.
28079	4677524	10.0	10.0	33264918	The place is really nice. Location is good with great view. Really good for traveler with no car.  
28080	4677524	10.0	10.0	40085612	"The suite was just as described, and the location was great!

Marilyn was quick to respond to our request and answer any questions.  The unit was in great shape, and had everything we needed for a great few days.  We would stay there again, next time in Seattle."
28081	4677524	10.0	10.0	40398611	Very happy with the space. So close to everything we wanted to visit. All the best restaurants are literally within 2 blocks! It's a high end apartment with very cute decor.  Marilyn was very responsive in text msg. Never met her in person, but everything was taken care of before & during the visit. Would recommend this place to anyone who wants to visit Seattle.
28082	4677524	10.0	10.0	43976307	Marilyn's place was perfect for our weekend stay in Seattle. It was easy communicating with her, and she made sure we were able to get settled even after our delayed arrival from a long international flight.  It was late when we arrived, but we were well received. There were 3 of us staying here and her studio place was really clean and very comfortable. It provided us with everything we needed including parking. The location was near the reception of the wedding we were attending, but we noticed how close to so many bars and restaurants it was, so thats a plus as far as location. It was nice that we could see the space needle from where we were. I would recommend her place and we would definitely want to stay there again on our next visit.
28083	4677524	10.0	10.0	46872507	"We had a little trouble getting into the building, but Marilyn promptly responded and helped us get in. The studio was comfortable and clean when we arrived. Location was great - we spent a lot of time at Pike's Place and the pier. We only used the car when we traveled to the University District, Fremont, the  Space Needle, and the International District. There are lots of great restaurants within walking distance to the apartment. 

Some reviews mentioned that there is a lot of outside noise. Coming from NYC, we found that the noise was not at all bad, excepting the sirens that we heard on average twice in the early mornings. The noise that did bother me a bit, however, was from the person living upstairs who seemed to be stomping around everyday. 

The apartment was a nice respite after exploring Seattle. We took frequent mid-day breaks while staying there. Given the convenient location and comfort of the studio, I would stay here again. 
"
28084	4677524	10.0	10.0	48684763	Location, Location, Location . . . Marilyn made us feel at home and the apartment was exactly matched the description.  Marilyn was very accommodating because we were traveling by train to Seattle and the train was late . . . and we communicated that to her and see made sure we were taken care of even though we arrived late in the evening.  The place was really clean, bed was very comfortable and again the location was THE BEST.  It is my hope that when we return to Seattle again this property will be available and Marilyn will allow us to stay here again.  We had a great time in Seattle!
28085	4677524	10.0	10.0	49337516	This place is much better than I imagined. It was located in a great part of the city where it was easy to walk to so many great places. Plus you can see the space needle from the window! Also, the bathroom, which is not in the pictures, was huge and nicely decorated. Marilyn answered my questions prior to our arrival and settling in and checking out were a breeze. I would highly recommend and stay there again.
28086	4677524	10.0	10.0	50944977	"Great place to stay. Next to great restaurants and bars. Walk to Pike market or needle.
Would stay again."
28087	4677524	10.0	10.0	52274684	Great location! Walkable to space needle and pikes place market. Parking very convenient. Apartment very well decorated with nice personal touches. Very clean. Comfortable for 3 guests. Overall great experience and would stay again. 
28088	4677524	10.0	10.0	53742504	Absolutely loved staying at this studio in the heart of downtown...seriously, perfect location if you are new to Seattle! It ended up being close to some of our favorite restaurants and is a short walk to the market. Check in was a breeze. We loved using the kitchen to cook some meals and also utilized the washer/dryer in the unit.  The bed is more comfortable than my own + extra pillows was a nice option. Note that the person upstairs has a lead foot, but nothing major that kept us awake and very little street noise. We had a minor issue with a plumbing piece that came loose that was promptly fixed - be gentle with the toilet handle! We highly recommend this location to a couple or a few friends! 
28089	4677524	10.0	10.0	53956746	"This was a great ""home base"" for a first-time visit to Seattle. It was so conveniently located. We were able to take a short walk to all of the ""must see"" places for tourists (e.g., Space Needle, market), and on the way, spotted dozens of restaurants, pubs, and coffee shops that we knew we wouldn't get to on this trip but filed away for future reference. We did not cook but saw that the kitchen was well appointed if we'd wanted to have a cozy dinner in the studio.  The bakery on the 1st Ave side of the building is phenomenal. The only recommendation I'd make for future guests is to bring earplugs, as our slumber was disrupted each night by what sounded like stomping on the floor directly above the bed. "
28763	5446180	10.0	10.0	29122284	Easy, comfortable, great location
28764	5446180	10.0	10.0	30532972	Check in and communication was exceptionally easy and professional. The apartment was well stocked, clean, comfortable and in perfect condition. Beds were comfortable, amenities were exceptional. Couldn't have asked for anything more!
28765	5446180	10.0	10.0	36884318	This condo was in a great downtown location - we walked to the Space Needle, Pike Market, the aquarium, etc.  The building had wonderful amenities - nice gym, coffee shop, small gourmet market, etc.   The condo was beautiful and felt very safe.  The sofa bed was broken and slanted down awkwardly at the bottom and the sheets provided were way too small and couldn't be used.  If you do plan on cooking much in the condo - would recommend stopping outside downtown area for food.  The markets in town are all gourmet markets with more ready made foods.  All in all  - we had a great trip!
28766	5446180	10.0	10.0	38425918	All was great. Zero host interaction, but everything was as advertised and ran like clockwork. Great location. Coffee, Sushi, market and more in the building. Highly recommended. 
28767	5446180	10.0	10.0	40335078	Great apartment in a fantastic location! It was as the listing described. We really liked how there were restaurants and other things on the ground floors. The only thing we would say that it might not be ideal if you need a living area and are using the pull out bed. But that was just our needs and would totally recommend this property! 
32307	934123	9.0	10.0	7260194	"Great location, smooth check-in and check-out and a good value.
I will definitely recommend."
32308	934123	9.0	10.0	13543591	The host was responsive, friendly, and professional. The apartment had all the basics. It was in an apartment building that has multiple vacation rentals. It was located an easy walk to  many downtown destinations. I have to say I was completely satisfied with the place and would stay there again.
32309	934123	9.0	10.0	19886559	Jordan and Stay Alfreds were quick to respond and help. They were kind enough to accommodate our earlier arrival after a long flight. The apt is perfectly located in the heart of downtown Seattle. It is very spacious, in an apt. complex with shops, supermarkets, restaurants all around. The subway is two blocks away and the sky train about 10 minutes walk. The waterfront and the Pike market are right around the corner. We loved our stay there and would definitely recommend!
32310	934123	9.0	10.0	21445047	Excellent communication, location and experience. Great airbnb renter
32311	934123	9.0	10.0	26210907	It was a perfect position from which every hot spots of Seattle down town can be reached by a little walking. And Jordan shows his best effort to support our staying. The parking area can be a maze at first because the apartment is complex building.
32312	934123	9.0	10.0	36133755	Clean and welcoming environment. Great location!
32313	934123	9.0	10.0	41116258	We arrived pretty late and self-check in at the Harbor Steps was a breeze. Apartment is as described on the website. Get this place for the location! We took LINK from the airport, rode mass trans the whole time and really enjoyed Seattle. I would highly recommend this place to a family with older kids like ours. Thank you, Jordan & Stay Alfred.
32314	934123	9.0	10.0	49034730	Excellent location despite plenty of traffic around the building.  Bedrooms obviously have double glazing so a good nights sleep is  possible. Living room area nice and clean, but not for spending a lot of time in with excellent bars, coffee and kids activities directly downstairs.  Highly recommended for location. 
32315	934123	9.0	10.0	50306356	good location， easy to go to pike market， so comfortable.
32316	934123	9.0	10.0	51540577	"Great location.  Great space.  Wonderful experience!

I would absolutely consider staying here again for my next Seattle visit."
32529	7332364	10.0	10.0	48935871	This is a great condo!  Amy met us promptly, let us in and gave us a tour.  The condo is very modern, clean, and fabulous location.  
32600	935432	10.0	10.0	6733243	Great apartment, great city! Highly recommended.
32601	935432	10.0	10.0	8347754	Great locations. Great amenities. Like staying at a hotel but half the cost. Very pleased. Will be staying here next time we visit Seattle. Thanks Jordan!
32602	935432	10.0	10.0	13996628	Absoultly perfect location if you are visiting Seattle! If you have any business in Seattle, I would highly recommend staying here. Jordan made everything easy and manageable from check-in, to parking, to checkout. Was always available when questions arose and responded quickly. Great host!
32603	935432	10.0	10.0	19554005	This place was awesome! Great location. Very close to everything. The accommodations were just what we needed. Everything was clean and prepared for our stayed. The view from the balcony was beautiful.  The amenities are great. We all enjoyed our stayed. 
32604	935432	10.0	10.0	20440122	Jordan provided very detailed information on the condo, checking in, parking, checking out, etc. which made our arrival and departure very easy. The condo, building, and amenities were very nice. You can't beat the location! The Condo is a 5 minute walk to Pike's Market and across the street from the Seattle Art Museum. There are many great places close by to eat, get coffee, or hang out. Amazing location! We will definitely stay with Jordan again.
32605	935432	10.0	10.0	34044749	We were looking for a place to stay near Pike Place Market the night before the date of arrival. Even though our initial place didn't work out, Jordan recommended another place for us to stay around the same price range but this has ocean view. Jordan was very quick to respond, which made reservation very quick and easy. The place was clean and had everything we needed. It was less than 5 min walk to Pike Place Market and less than 10min to the freeway (I think it was Hwy 5). It made our time in Seattle very enjoyable. Very close to first Starbucks
33387	7763613	10.0	10.0	45868398	Angela was great! She met us to check us into the apartment and make sure we had everything we need. The location is prime, and walking distance to Pike Place and Capitol Hill (about 10m each way). The addition of a parking spot was a huge plus as we drove up from Portland. I would highly recommend anyone thinking of visiting Seattle to stay at Angela's place. I certainly will on my next visit!
33388	7763613	10.0	10.0	46216772	"We were in Seattle for just a day, so we really didn't want to spend time driving around and searching for parking. This apartment was a perfect fit for our needs as it is in a prime location: walking distance from Pike place market and a short 5 minute drive from the space needle.
Angela greeted us at the apartment entrance and showed us our parking spot in the garage. She then gave us a walk through of the apartment. Honestly, we didn't really use much of the amenities but everything looks as advertised.  Angela made us feel very comfortable and welcome.
If I were to visit Seattle again I would not hesitate to stay here once more."
33389	7763613	10.0	10.0	47513784	"Angela was an excellent host--prompt correspondence, flexible, timely and very friendly. She gave us some info about the area and offered to answer ?s during our stay if we needed.

the location is excellent. little loud from the traffic--but what do you expect for being in the city!!  it was fine!  

the condo was clean, comfortable and exactly what we needed. 

I would gladly stay there again and/or recommend it to friends. "
33390	7763613	10.0	10.0	48560903	"Angela was waiting for us when we arrived.  She showed us around the condo and also gave us tips on restaurants and fun things to do in Seattle.  
The condo was exactly as described and very comfortable.   It had everything we needed.  "
33391	7763613	10.0	10.0	49511750	This condo was absolutely perfect for our needs - walking distance to downtown, reserved parking, comfortable, quiet, super clean, and lovely.  Thanks Angela for making things so easy in terms of communication and picking up keys.  
